"","x"
"791",1.01352194699015
"792",9.06150742173426
"793",0.335435528574944
"794",1.78141216793902
"795",15.956429904939
"796",6.35225684436236
"797",1.53333214943788
"798",1.22346327330079
"799",14.1836226093776
"800",0.202157884379238
"801",1.20917637011201
"802",148.264238658784
"803",0.28299085598593
"804",0.203941035687892
"805",21.841947629532
"806",0.154477831598984
"807",28.3698637511811
"808",0.464696904293169
"809",0.388745885723675
"810",88.399471244364
"811",18.2633151195844
"812",0.262590325469666
"813",7.19544487348306
"814",0.243797958596084
"815",0.112271768559029
"816",0.0181655941766588
"817",4.26476814788875
"818",0.798761225647424
"819",0.103642457877068
"820",10.8229922890157
"821",0.0387444647353149
"822",0.0615645821987322
"823",2.62764481397351
"824",11.4642324538228
"825",0.0113363085739578
"826",0.381147955535603
"827",0.837572981533756
"828",30.960449129348
"829",0.00058057232182016
"830",0.0405237693895038
"831",0.173438975734574
"832",3.21293947982346
"833",0.169191720096641
"834",7.00164424012881
"835",2.69749249629167
"836",0.0912435302937498
"837",1.29686251156817
"838",13.0234559866907
"839",0.188550172629779
"840",45.9586899001008
"841",0.851077765703095
"842",18.3530774928989
"843",8.63028351595148
"844",3.77140457389613
"845",0.955563015730483
"846",6.49620453505016
"847",18.5555089841046
"848",215.437087409602
"849",24.6276803409313
"850",4.29740403435128
"851",0.153042917161798
"852",7.57418046757946
"853",0.0242311653021613
"854",1.19926820080703
"855",14.3597755087681
"856",3.16152126013985
"857",5.6573330536408
"858",40.6634738661387
"859",2.95759407656125
"860",0.503486778951275
"861",0.00058057232182016
"862",0.299573700834427
"863",71.3107439292183
"864",9.11867906865833
"865",0.194708622466179
"866",124.503374820173
"867",12.0402521838192
"868",118.997626381941
"869",3.04641919329688
"870",9.41514847448211
"871",5.10534312059824
"872",5.70103299574004
"873",0.160677639757432
"874",0.192640628510621
"875",0.0476507785785683
"876",16.5510913268385
"877",3.95840948216488
"878",92.5543936282165
"879",4.66539475049913
"880",0.27165975622927
"881",0.231737509734334
"882",1.7265065567136
"883",18.8897450393085
"884",0.752454900303044
"885",8.9311842909565
"886",0.138875730599356
"887",25.7657753973337
"888",0.396153455523002
"889",0.196399172531552
"890",0.0837811972577619
"891",2.75728270222408
"892",74.0827194383252
"893",0.399183785307956
"894",1.67705525167725
"895",59.8529173246558
"896",2.39300380296871
"897",0.903921304369372
"898",1.58548620341822
"899",1.94976750609892
"900",2.550534931392
"901",3.64669559924421
"902",0.134728840026176
"903",0.0958450333431709
"904",55.6821979941935
"905",0.0117935906532014
"906",6.56797343570776
"907",6.09427291117826
"908",9.21367149626842
"909",12.5167454116858
"910",1.02063243958866
"911",8.48878963695865
"912",0.0301252571701405
"913",0.00058057232182016
"914",25.3408882759229
"915",0.143890749194808
"916",2.95687043439878
"917",1.05112751923997
"918",0.109162985063525
"919",90.6448283570519
"920",19.1137008757287
"921",0.60172670246292
"922",0.189653013171577
"923",0.0781408422061311
"924",0.0106526641356672
"925",0.246331120868971
"926",0.0527513813400892
"927",2.01074955281832
"928",0.221217633423751
"929",3.64141400431873
"930",26.3559305511969
"931",0.110232027677724
"932",0.196880126263047
"933",0.0149307037697998
"934",57.4865308979342
"935",0.195678046049705
"936",4.47446095329792
"937",0.0696819690646711
"938",0.205846425767064
"939",0.46697265035578
"940",49.2790358284808
"941",1.82348755097446
"942",0.194799113590002
"943",109.12608250026
"944",191.460786390603
"945",5.79549309742999
"946",4.17953259631765
"947",2.27024796210789
"948",0.282181230341335
"949",2.04844052735801
"950",12.031264563683
"951",1.04875029288144
"952",3.76061103887623
"953",0.00058057232182016
"954",0.0676820538024941
"955",0.0458387926717075
"956",0.445491667892481
"957",0.0266714245213405
"958",0.0106921759343843
"959",0.0929666531037417
"960",0.121780376540408
"961",1.01133141676632
"962",0.260461367665817
"963",0.865752820212888
"964",0.129688817924996
"965",0.0118391299766826
"966",11.1250623447602
"967",1.57727697506758
"968",6.36164983192473
"969",10.7392069138324
"970",3.36097769793226
"971",43.3534369303707
"972",1.39795219848697
"973",38.0270118208114
"974",2.7798946560651
"975",0.133148259934488
"976",0.0413369246224895
"977",0.135202003608692
"978",21.7243442613961
"979",88.9669282357425
"980",0.405433673505201
"981",0.304366155135316
"982",0.521039275483999
"983",0.647484495315539
"984",0.432270164767254
"985",217.832194542807
"986",57.2168225510592
"987",0.52552702427034
"988",9.43274337207973
"989",2.59299141168653
"990",1.26012684092851
"991",57.1043352950581
"992",8.3626896883144
"993",4.1458484793395
"994",4.70887178816737
"995",0.127078136451034
"996",0.162173546915565
"997",3.76777231938174
"998",4.20288939075769
"999",1.012901392173
"1000",0.143001200448479
"1001",6.4447895063052
"1002",0.510527219054273
"1003",7.17463639021602
"1004",0.234307499223057
"1005",0.153940801082212
"1006",0.089624546270184
"1007",0.119782348885526
"1008",0.316611327461212
"1009",0.644635688078123
"1010",0.164744705869833
"1011",0.0423615847321913
"1012",0.00405816600986604
"1013",26.2366455982748
"1014",232.128943526091
"1015",1.0070096879428
"1016",76.9628795422579
"1017",0.0514035427557546
"1018",0.352373498238227
"1019",0.190491753963889
"1020",0.00058057232182016
"1021",0.0991699725629619
"1022",0.0348759310413335
"1023",0.07538727692145
"1024",0.910778564497214
"1025",0.00741833294191025
"1026",0.271395517845195
"1027",0.275894477231436
"1028",0.185948514335338
"1029",6.05325749775374
"1030",0.603213666682074
"1031",0.352275594597591
"1032",22.4835934324176
"1033",1.65232227317761
"1034",6.42247718043922
"1035",0.703561092114441
"1036",0.521512520562014
"1037",0.0773253846516631
"1038",0.0965195929361207
"1039",0.329313940356201
